,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,boroughs
185,18746775,119159862,Entire home/apt,Centrum West,0,0.0,6,3.0,1134.0,Amsterdam City Center Luxurious Canal House,52.36837,4.881669,Centrum
186,5093992,26320053,Entire home/apt,De Baarsjes / Oud West,7,5.0,6,3.0,1140.0,"Canal house (275m2) in a former parish, big garden",52.371028,4.873445,West
187,16185146,41042925,Entire home/apt,Centrum West,2,0.0,12,7.0,1079.0,Dutch Together in Amsterdam Center,52.372797,4.899098,Centrum
188,6423150,33510643,Entire home/apt,Westerpark,3,4.5,10,5.0,1200.0,Spacious apartment in Amsterdam,52.374641,4.87443,West
189,13680797,18532615,Entire home/apt,Geuzenveld / Slotermeer,0,0.0,6,2.0,1386.0,"Bellevue apartment, 2 bedrooms, sleeps 6",52.37894,4.801897,Nieuw-West
190,19578789,44023473,Entire home/apt,Noord-West / Noord-Midden,0,0.0,5,5.0,1319.0,Pure luxe in Amsterdam old south,52.353241,4.871174,West
191,4394074,22806302,Entire home/apt,Noord-West / Noord-Midden,13,5.0,8,5.0,1170.0,Schitterend Herenhuis op A-locatie!,52.354741,4.871979,West
192,11510642,5786813,Entire home/apt,Centrum West,0,0.0,4,0.0,1199.0,Charming Studio in City Centre,52.371542,4.892015,Centrum
193,15870523,19908943,Entire home/apt,Centrum Oost,2,0.0,4,2.0,1200.0,Large design apt. Central location,52.35895,4.898257,Centrum
194,16344505,104389329,Entire home/apt,Centrum West,5,4.5,10,5.0,1199.0,AmsterdamStag Stay,52.374067,4.90089,Centrum
195,18629068,23698637,Entire home/apt,Centrum West,1,0.0,5,3.0,1050.0,"Ground floor, canal view, Sleep 5, families only.",52.366011,4.880759,Centrum
196,14348158,20644650,Entire home/apt,Centrum West,22,5.0,7,4.0,1122.0,Industrial loft  on edge Jordaan/Prinseneiland,52.386831,4.884778,Centrum
197,5611174,23291552,Entire home/apt,De Baarsjes / Oud West,3,4.5,2,1.0,1343.0,Beautiful canalhouse for couples near Leidse plein,52.367416,4.876162,West
198,15304003,1791317,Entire home/apt,Centrum Oost,8,5.0,4,3.0,1428.0,Luxurious 3br 110m² houseboat in Amsterdam Centre!,52.37202,4.903547,Centrum
199,15141881,9589947,Entire home/apt,Centrum Oost,0,0.0,4,1.0,786.0,City Penthouse - Ultimate Luxury,52.364323,4.898464,Centrum
200,4169622,1799450,Entire home/apt,Centrum Oost,3,4.5,4,2.0,780.0,"Sunny, Family, Design Apartment",52.368427,4.931463,Centrum
201,6717883,16795608,Entire home/apt,Noord-West / Noord-Midden,27,5.0,10,6.0,1016.0,Luxurious Family Residence in the Museum Area,52.354353,4.883591,West
202,19136471,27460499,Entire home/apt,Westerpark,1,0.0,6,3.0,810.0,Stunning spacious Penthouse/Loft!,52.377234,4.873943,West
203,16191732,41042925,Entire home/apt,Centrum West,3,5.0,8,4.0,839.0,Dutch HQ right in the city center,52.37424,4.899472,Centrum
204,19907151,13496347,Entire home/apt,Noord-West / Noord-Midden,0,0.0,7,4.0,540.0,Amsterdam South Apartment,52.351294,4.875999,West
205,14242566,48703385,Entire home/apt,Centrum West,0,0.0,4,3.0,540.0,The Drake at Prinsengracht,52.372,4.883378,Centrum
206,14973621,8558897,Entire home/apt,De Pijp / Rivierenbuurt,17,4.5,8,4.0,588.0,South Park Apartment,52.353612,4.888399,Zuid
207,3902098,20206349,Entire home/apt,Oud Noord,91,4.5,12,6.0,540.0,"Cosy, Classic Sailing Ship ""de Lis""",52.384044,4.904894,West
208,13964043,83052955,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,8,4.0,599.0,Amsterdam center apartment 4 bedrooms,52.353966,4.892481,Zuid
209,8006682,10938059,Entire home/apt,De Baarsjes / Oud West,15,5.0,10,6.0,720.0,Gorgeous spacious house Amsterdam next Vondelpark,52.360918,4.870737,West
210,16686347,13313775,Entire home/apt,De Baarsjes / Oud West,2,0.0,4,2.0,540.0,Large & stylish apartment/top location/roofterrace,52.363936,4.875906,West
211,18221181,9435259,Entire home/apt,Noord-West / Noord-Midden,0,0.0,6,4.0,540.0,Bright design apartment with garden & bikes,52.344178,4.862918,West
212,13612254,8449480,Entire home/apt,De Baarsjes / Oud West,0,0.0,6,3.0,540.0,"Amazing loft, next to Vondelpark and City center.",52.361857,4.87117,West
213,19799018,7316491,Entire home/apt,Centrum Oost,0,0.0,4,2.0,521.0,Comfortable 2 bedroom apartment in Amsterdam,52.361607,4.892251,Centrum
214,16465113,17721710,Entire home/apt,De Pijp / Rivierenbuurt,6,3.5,4,4.0,654.0,Best apartment in the Pijp!,52.355421,4.901771,Zuid
215,2845562,2391712,Entire home/apt,Centrum Oost,13,5.0,7,4.0,540.0,Double canal house Amsterdam Centre,52.362759,4.91149,Centrum
216,17959421,107037255,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,3.0,540.0,"Marvelous appartment, A location.  Dutch design",52.366248,4.877597,West
217,13711237,7140879,Entire home/apt,De Baarsjes / Oud West,14,5.0,6,3.0,599.0,Beautiful home in central Amsterdam,52.36612,4.876851,West
218,18504368,9435357,Entire home/apt,Noord-West / Noord-Midden,0,0.0,6,4.0,599.0,At home in the Van Breestraat,52.356736,4.869718,West
219,1311373,7126883,Entire home/apt,De Baarsjes / Oud West,26,5.0,6,3.0,599.0,Huge 2 floor apartment with garden!,52.369917,4.872633,West
220,6928523,7995151,Entire home/apt,Westerpark,2,0.0,4,3.0,540.0,"Grand house on canal, Center",52.373949,4.87422,West
221,9784795,10233949,Entire home/apt,Oud Noord,23,4.5,14,7.0,540.0,Comfortable and Bright Sailing Ship,52.401061,4.897389,West
222,1942082,10045869,Entire home/apt,De Baarsjes / Oud West,71,5.0,2,1.0,599.0,Lovely flat/ V-park/ Rijksmuseum,52.363074,4.867949,West
223,8142900,8731642,Entire home/apt,Centrum West,34,5.0,6,6.0,720.0,Canal House near ANNE FRANK House,52.379544,4.88939,Centrum
224,16093425,13104598,Entire home/apt,Centrum West,9,4.5,4,2.0,540.0,Modern canal apartment with rooftop!,52.367487,4.881252,Centrum
225,6598084,4349277,Entire home/apt,Oud Oost,1,0.0,6,4.0,534.0,Familyhouse at the Amstel river,52.354342,4.909902,Oost
226,4409509,22887899,Entire home/apt,Oud Noord,36,4.5,14,6.0,540.0,Classic ship the Boreas docked at hipster hotspot!,52.403007,4.893395,West
227,15770508,101982865,Entire home/apt,De Pijp / Rivierenbuurt,5,5.0,8,4.0,570.0,Lovely spacious house in Oude Pijp area,52.353654,4.88964,Zuid
228,19342943,52734850,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,6,3.0,660.0,Modern 2-floor apartment in center - with rooftop,52.356671,4.891559,Zuid
229,9191029,8558897,Entire home/apt,Noord-West / Noord-Midden,14,4.0,8,4.0,528.0,The Park Villa,52.357128,4.873053,West
230,3521367,2444422,Entire home/apt,De Pijp / Rivierenbuurt,29,4.5,4,2.0,540.0,Spacious flat next Rijksmuseum,52.355686,4.889335,Zuid
231,9165578,41042925,Entire home/apt,Centrum West,20,4.5,7,4.0,719.0,DutchStay Chillout Apartment,52.374358,4.899133,Centrum
232,6991293,36654363,Entire home/apt,Centrum West,3,2.5,4,3.0,720.0,Old Church red light bed,52.373175,4.895821,Centrum
233,7871143,1826139,Entire home/apt,Centrum West,8,5.0,12,5.0,720.0,"★★ Kobalt-Inn Family Apartments ★ 5Bed ★3,5 Bath",52.379837,4.893891,Centrum
234,16348389,13338413,Entire home/apt,De Baarsjes / Oud West,8,5.0,8,3.0,720.0,Waterside Adam city centre apt with rooftopterrace,52.369917,4.873892,West
235,1904297,9885635,Entire home/apt,Oostelijk Havengebied / Indische Buurt,29,4.5,14,3.0,588.0,Welcome groups and families!,52.37777,4.937851,Oost
236,4627219,23936955,Entire home/apt,Centrum Oost,0,0.0,16,9.0,599.0,Cruise Amsterdam Brussels Paris,52.371307,4.911993,Centrum
237,4413645,22910717,Entire home/apt,Centrum West,0,0.0,8,4.0,720.0,Beautiful canal apartment Jordaan,52.374883,4.880516,Centrum
238,18668750,129747820,Entire home/apt,Oud Noord,0,0.0,14,2.0,648.0,Houseboat for friends and families,52.401672,4.900915,West
239,16191245,94787319,Entire home/apt,Watergraafsmeer,4,5.0,4,4.0,714.0,Most luxurious houseboat of Amsterdam,52.342737,4.917123,Oost
240,6704007,4356084,Entire home/apt,Centrum West,2,0.0,2,1.0,528.0,Luxury apartment with canal view,52.374732,4.892083,Centrum
241,9020907,19122863,Entire home/apt,De Baarsjes / Oud West,0,0.0,3,2.0,599.0,,52.361747,4.858919,West
242,17293052,116657503,Entire home/apt,Centrum Oost,1,0.0,4,4.0,720.0,NEW:SPACIOUS  CANALVIEW HOUSE 4 BEDROOMS & 2BATHRS,52.364211,4.88541,Centrum
243,9506709,49264788,Entire home/apt,Centrum West,28,4.5,8,4.0,539.0,Beautiful modern 4 double-bedroom apartment!,52.371864,4.878375,Centrum
244,6966341,9758712,Entire home/apt,Centrum West,4,4.5,5,3.0,599.0,Spacious loft with terrace in Jordaan,52.370566,4.882075,Centrum
245,12387233,2939910,Entire home/apt,Noord Oost,0,0.0,3,2.0,612.0,Comfortable family vacation home,52.397014,4.95917,West
246,4614017,23667032,Entire home/apt,Westerpark,11,5.0,16,5.0,599.0,Groep Accommodation Sailing Ship,52.392195,4.882654,West
247,8573087,45120637,Entire home/apt,Centrum West,13,5.0,4,5.0,599.0,Unique Canalhouse in Amsterdam 1672,52.3675,4.882948,Centrum
248,12705773,41734914,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2.0,660.0,Sophisticated loft with great view,52.346842,4.871791,West
249,19617168,17197548,Entire home/apt,De Baarsjes / Oud West,0,0.0,6,2.0,540.0,Beautiful apartment Amsterdam West 6 pers,52.362752,4.856149,West
250,16046981,14358485,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,8,4.0,648.0,4 BRM APP in the Pijp (heart of Amsterdam),52.355858,4.896474,Zuid
251,4008728,20786453,Entire home/apt,De Baarsjes / Oud West,35,4.5,6,3.0,720.0,"Luxurious 3 bedroom, centrum, 180m2",52.365237,4.87825,West
252,6653915,34821312,Entire home/apt,Centrum West,21,4.5,4,3.0,660.0,Jordaan house in the city center,52.380305,4.884153,Centrum
253,12394757,7181185,Entire home/apt,De Pijp / Rivierenbuurt,9,4.5,4,4.0,606.0,Historic luxury home with garden | OntheAmstel,52.356877,4.9037,Zuid
254,16153298,4875280,Entire home/apt,Centrum West,6,5.0,6,3.0,599.0,Amazing Holiday loft - Top Location & Canal View,52.377776,4.880926,Centrum
255,15241427,28868109,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,4,1.0,720.0,Penthouse Apartment with Panoramic Roof Terrace,52.352285,4.891247,Zuid
256,1465775,2444422,Entire home/apt,De Pijp / Rivierenbuurt,8,4.5,3,1.0,594.0,Apartment with Terrace,52.356195,4.889055,Zuid
257,13524840,22572246,Entire home/apt,Noord-West / Noord-Midden,12,5.0,4,3.0,660.0,Art nouveau Apartment near Museumsquare,52.355782,4.882461,West
258,4434484,5236167,Entire home/apt,Centrum Oost,6,5.0,8,4.0,599.0,Full authentic Amsterdam house,52.362445,4.884915,Centrum
259,14964052,4520222,Entire home/apt,Bos en Lommer,0,0.0,4,2.0,599.0,Fresh homey space in vibrant west,52.380016,4.855511,West
260,12264941,48674269,Entire home/apt,Noord-West / Noord-Midden,0,0.0,7,3.0,660.0,Designer Loft,52.351092,4.850451,West
261,19304940,38219553,Entire home/apt,Noord-West / Noord-Midden,0,0.0,11,5.0,594.0,Amazing house in the CITY+garden+gym+home cinema,52.357198,4.853257,West
262,7756807,17258484,Entire home/apt,Centrum West,12,4.5,6,3.0,540.0,Newly renovated Apparment Sleeps 6,52.375059,4.883022,Centrum
263,17274588,34359888,Entire home/apt,Centrum Oost,1,0.0,6,3.0,720.0,Charming apartment in city center of Amsterdam,52.35964,4.893192,Centrum
264,2469968,682801,Entire home/apt,Centrum West,18,5.0,4,2.0,630.0,Canal apartment Jordaan,52.382299,4.882015,Centrum
265,5478946,757998,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,2.0,659.0,BIG Luxury Family Home Sunny Garden,52.374336,4.859737,West
266,18006581,36654363,Entire home/apt,Centrum West,0,0.0,4,4.0,720.0,1700 centre Basiliek Of ST. Nicholas Church,52.375582,4.901681,Centrum
267,17711217,120712966,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,4,2.0,599.0,Apartment in the Pijp,52.349079,4.894655,Zuid
268,18047935,71795343,Entire home/apt,De Baarsjes / Oud West,1,0.0,4,2.0,606.0,Stylish 2-br apartment in vibrant De Baarsjes,52.37083,4.855696,West
269,7743717,8939849,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,3,3.0,720.0,Perfect for RAI based conventions! 3 bedrooms.,52.343645,4.895729,Zuid
270,10328570,25008098,Entire home/apt,Centrum Oost,4,5.0,4,5.0,599.0,17th century canal house,52.364664,4.900353,Centrum
271,5518097,21178470,Entire home/apt,Centrum West,11,5.0,4,2.0,540.0,Luxury  apartment in the center,52.372736,4.896766,Centrum
272,495862,2449055,Entire home/apt,De Baarsjes / Oud West,10,5.0,4,2.0,599.0,2 floor garden facing Vondelpark,52.361649,4.87311,West
273,7239806,15709424,Entire home/apt,Centrum West,8,4.5,8,4.0,660.0,Spacious Apartment Dam Square,52.373707,4.893017,Centrum
274,10256911,1104538,Entire home/apt,Westerpark,21,5.0,4,2.0,690.0,"Elegant, comfy & modern apartment",52.380553,4.87678,West
275,10901265,48703385,Entire home/apt,Centrum West,11,4.5,4,1.0,660.0,Giant Superloft Full City Centre,52.373863,4.900547,Centrum
276,18862408,130783603,Entire home/apt,Noord-West / Noord-Midden,0,0.0,10,5.0,660.0,Museum Quarter. Superb 5 BR house ideal for family,52.35333,4.881297,West
277,19116109,14538906,Entire home/apt,Centrum West,0,0.0,6,3.0,690.0,Beautiful apartment in old centre of Amsterdam!,52.377076,4.887037,Centrum
278,4857657,4724741,Entire home/apt,Centrum Oost,18,5.0,4,2.0,594.0,Rooftop Terrace 200m2 Penthouse Keizersgracht,52.36273,4.891863,Centrum
279,3027187,14917929,Entire home/apt,Noord-West / Noord-Midden,18,5.0,6,4.0,599.0,"Spacious, historical family home with garden",52.355386,4.866379,West
280,7134945,37372962,Entire home/apt,Centrum Oost,19,5.0,3,2.0,599.0,Luxurious loft 100m fr Rijks museum,52.36459,4.885591,Centrum
281,14216017,52317866,Entire home/apt,Centrum West,8,5.0,4,2.0,599.0,All-In Perfect located Jordaan house,52.376797,4.882191,Centrum
282,9248355,41042925,Entire home/apt,Centrum West,10,4.5,6,3.0,588.0,DutchStay Home,52.372025,4.899228,Centrum
283,18975068,19348035,Entire home/apt,Centrum West,0,0.0,4,2.0,540.0,The Luxury Heart of Amsterdam,52.373803,4.882375,Centrum
284,3407586,17184915,Entire home/apt,Noord-West / Noord-Midden,7,5.0,6,3.0,630.0,LARGE LUXURY FAMILY HOUSE OLD SOUTH,52.357557,4.872871,West
285,18498128,3452103,Entire home/apt,Centrum West,6,5.0,4,2.0,630.0,Downtown rooftop luxury apartment,52.369796,4.89166,Centrum
286,14144923,85420364,Entire home/apt,Centrum West,20,5.0,4,2.0,599.0,Large and luxurious canal front design apartment,52.372847,4.897476,Centrum
287,19017978,132687356,Entire home/apt,Centrum Oost,1,0.0,4,2.0,588.0,Big house Adam 01,52.364847,4.882294,Centrum
288,6756749,35375247,Entire home/apt,Westerpark,11,4.5,4,2.0,599.0,Penthouse XL Terras Next to Center,52.38525,4.869351,West
289,13649150,48175759,Entire home/apt,Centrum West,27,5.0,4,3.0,720.0,Beautiful Spacious Canal House,52.370429,4.883909,Centrum
290,12596838,68338234,Entire home/apt,Centrum West,19,4.5,16,4.0,714.0,Marnix Ace: 16P Supercentral (3&4),52.365521,4.880396,Centrum
291,2987736,4097500,Entire home/apt,Centrum Oost,55,5.0,4,1.0,570.0,Majestic views on the Amstel canal,52.363088,4.90093,Centrum
292,17250492,39004030,Entire home/apt,Centrum Oost,2,0.0,4,3.0,708.0,Grand Max : luxurious canal house apartment,52.361326,4.894017,Centrum
293,18075851,8558897,Entire home/apt,Centrum Oost,6,4.5,4,3.0,660.0,Red Light Residence,52.374658,4.902136,Centrum
294,779225,4108797,Entire home/apt,Oostelijk Havengebied / Indische Buurt,124,4.5,6,3.0,567.0,For Dreamers - The Floating Mansion,52.369062,4.952069,Oost
295,7410982,38829241,Entire home/apt,Centrum West,2,0.0,9,6.0,540.0,Spacious house in the Haarlemmerdijk,52.384579,4.885528,Centrum
296,15143347,24659240,Entire home/apt,Noord-West / Noord-Midden,8,5.0,8,5.0,654.0,Canal House w/terrace in Oud Zuid/Museum district,52.349639,4.865872,West
297,13501701,77448253,Entire home/apt,Noord-West / Noord-Midden,19,5.0,4,4.0,599.0,Beautiful big cityhouse with garden in city centre,52.361017,4.882892,West
298,15811851,30391186,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,6,3.0,420.0,House for 6 people in Amsterdam,52.349655,4.904775,Zuid
299,18317516,3724494,Entire home/apt,Buitenveldert / Zuidas,0,0.0,11,5.0,420.0,Large Modern Family Only Home with Forest views,52.326583,4.857515,Zuid
300,4914647,3253900,Entire home/apt,Noord-West / Noord-Midden,4,5.0,6,3.0,432.0,"HOUSEBOAT, luxurious and beautiful",52.342203,4.848677,West
301,3983479,20647485,Entire home/apt,De Aker / Nieuw Sloten,8,5.0,6,3.0,359.0,Modern house 15 min from the center,52.349201,4.788195,Nieuw-West
302,5362958,27801040,Entire home/apt,De Aker / Nieuw Sloten,1,0.0,5,2.0,450.0,Amazing Loft - Old School Building,52.342167,4.797553,Nieuw-West
303,771217,4068486,Entire home/apt,Noord-West / Noord-Midden,5,5.0,6,4.0,324.0,Lovely Amsterdam Houseboat,52.340747,4.850239,West
304,17977459,117820649,Entire home/apt,De Aker / Nieuw Sloten,2,0.0,4,2.0,420.0,Welcome in Amsterdam,52.348706,4.808326,Nieuw-West
305,16912943,15527942,Entire home/apt,Buitenveldert / Zuidas,0,0.0,2,1.0,336.0,Amsterdam South Apartment | close RAI|WTC|Center,52.341927,4.868827,Zuid
306,4754897,11616877,Entire home/apt,Buitenveldert / Zuidas,0,0.0,6,4.0,432.0,Modern House in Amsterdam,52.32985,4.858113,Zuid
307,16585432,42937528,Entire home/apt,Noord-West / Noord-Midden,13,5.0,4,2.0,359.0,The Loft,52.341338,4.853228,West
308,758167,3947363,Entire home/apt,Noord-West / Noord-Midden,13,5.0,8,4.0,324.0,4bd penthouse in center of Am⭐️dam,52.353894,4.871667,West
309,7406582,38811667,Entire home/apt,De Pijp / Rivierenbuurt,7,4.5,4,2.0,330.0,Lovely apartment in 'the Pijp',52.356862,4.895052,Zuid
310,13483872,62613252,Entire home/apt,De Baarsjes / Oud West,6,5.0,4,2.0,330.0,Light and spacious apartment in Amsterdam centre,52.365627,4.86421,West
311,4334031,22502834,Entire home/apt,Buitenveldert / Zuidas,0,0.0,6,3.0,480.0, House in quiet area with garden,52.342337,4.869221,Zuid
312,18049105,9302267,Entire home/apt,Centrum Oost,0,0.0,4,3.0,336.0,3 bedroom apartment at the Grand nieuwmarkt,52.372292,4.900815,Centrum
313,9590594,14940981,Entire home/apt,Centrum Oost,0,0.0,5,4.0,462.0,City chique family appartment,52.367592,4.909216,Centrum
314,834396,4364912,Entire home/apt,Noord-West / Noord-Midden,21,4.5,4,2.0,359.0,80m app.Amsterdam incl BBQ & garden,52.343472,4.864304,West
315,7648605,29783774,Entire home/apt,De Baarsjes / Oud West,1,0.0,4,2.0,359.0,Appartment Oud West,52.360911,4.862406,West
316,19051740,13960296,Entire home/apt,De Aker / Nieuw Sloten,0,0.0,6,4.0,330.0,Family friendly houseboat in Amsterdam,52.341666,4.794031,Nieuw-West
317,18514561,126455910,Entire home/apt,De Aker / Nieuw Sloten,1,0.0,4,3.0,330.0,Unique family house with garden in Amsterdam!,52.341518,4.796955,Nieuw-West
318,1713147,9035487,Entire home/apt,De Pijp / Rivierenbuurt,10,4.5,6,4.0,350.0,spacious & beautiful FAMILY house,52.338235,4.895625,Zuid
319,15279131,12408483,Entire home/apt,Bijlmer Oost,19,5.0,7,2.0,420.0,"Spacius apartment 6 persons, nearby A'dam Centre",52.320961,4.968787,Zuidoost
320,3281307,11169665,Entire home/apt,Buitenveldert / Zuidas,6,4.0,6,4.0,319.0,beautiful spacious renovated family house,52.32356,4.885912,Zuid
321,7244590,37932694,Entire home/apt,Buitenveldert / Zuidas,5,4.0,4,2.0,342.0,Zeer luxe Appartement super locatie,52.331196,4.889335,Zuid
322,3280939,16582432,Entire home/apt,Noord-West / Noord-Midden,21,5.0,5,3.0,342.0,Spaciously renovated + huge garden,52.351423,4.878933,West
323,18020668,9782857,Entire home/apt,Buitenveldert / Zuidas,2,0.0,4,3.0,359.0,"Spacious city apartment with amazing view, Zuidas",52.336057,4.870932,Zuid
324,15968752,48513297,Entire home/apt,De Pijp / Rivierenbuurt,4,4.0,2,1.0,324.0,Very cosy private apartment in City,52.342909,4.9117,Zuid
325,4697359,24283793,Entire home/apt,De Baarsjes / Oud West,41,4.5,4,3.0,420.0,"A modern, bright penthouse",52.361187,4.872234,West
326,16682387,6449184,Entire home/apt,Noord-West / Noord-Midden,6,5.0,6,5.0,458.0,300m2 House in Centre of Amsterdam  (Museumsquare),52.355743,4.868647,West
327,19161686,133989242,Entire home/apt,Centrum West,0,0.0,6,3.0,384.0,Spacious Apartment Amsterdam,52.371996,4.887439,Centrum
328,1501469,8022753,Entire home/apt,Centrum Oost,58,5.0,4,2.0,354.0,Fabulous citycentre apartment!,52.36967,4.900045,Centrum
329,5132885,25832900,Entire home/apt,Centrum Oost,4,5.0,4,3.0,396.0,Luxurious Canal & Square View House,52.361974,4.899155,Centrum
330,283170,1451657,Entire home/apt,Noord-West / Noord-Midden,87,4.5,12,5.0,450.0,5-bedrooms house; central location,52.353532,4.87514,West
331,8568886,45096883,Entire home/apt,De Pijp / Rivierenbuurt,26,5.0,5,3.0,420.0,Very luxury city Apartment 10 mins from center,52.34425,4.912893,Zuid
